,apple,aquarium_fish,baby,bear,beaver,bed,bee,beetle,bicycle,bottle,bowl,boy,bridge,bus,butterfly,camel,can,castle,caterpillar,cattle,chair,chimpanzee,clock,cloud,cockroach,couch,crab,crocodile,cup,dinosaur,dolphin,elephant,flatfish,forest,fox,girl,hamster,house,kangaroo,keyboard,lamp,lawn_mower,leopard,lion,lizard,lobster,man,maple_tree,motorcycle,mountain,mouse,mushroom,oak_tree,orange,orchid,otter,palm_tree,pear,pickup_truck,pine_tree,plain,plate,poppy,porcupine,possum,rabbit,raccoon,ray,road,rocket,rose,sea,seal,shark,shrew,skunk,skyscraper,snail,snake,spider,squirrel,streetcar,sunflower,sweet_pepper,table,tank,telephone,television,tiger,tractor,train,trout,tulip,turtle,wardrobe,whale,willow_tree,wolf,woman,worm
bowl,0.6034047424457705,0.6980101519154258,0.6415541695478354,0.6526209591182472,0.6018289356591229,0.7715012405713093,0.6604566172586516,0.6379209317182635,0.7226117527070366,0.6263550045349066,0.0,0.6046078000868003,0.7454449308861795,0.7249595127619864,0.6716694716495883,0.6876820962848164,0.5211216645595497,0.7453437307102638,0.6943407703428253,0.6851199558131498,0.6931447364698465,0.7024150574652628,0.5540880326337415,0.6854323621107723,0.7519841194498511,0.6405793277863434,0.5508888285279763,0.614051941199613,0.2826826138441053,0.5832382226822723,0.7947099645995502,0.7273394078038475,0.5346952715049378,0.6938058786298715,0.6961451273211902,0.6275812844297682,0.6674319078181898,0.7141804879716844,0.6833345562567171,0.7635623009776059,0.4666255122126318,0.7696420608236546,0.7159559315537337,0.7440712878414264,0.6266075599749819,0.49366893982693205,0.612603191354681,0.6948164913473809,0.6789887528196392,0.7306279096610894,0.5866875748933483,0.6682250432857696,0.7115582294361138,0.6246285182251547,0.7908846503422196,0.5638698890868885,0.7555357543807961,0.5410771036901976,0.7237716725834937,0.6594256987241429,0.7109794552504968,0.24137712954257806,0.6861053611383698,0.6153600029946551,0.633257271077545,0.5812822848230048,0.6585166798612712,0.5926453908616272,0.7878923481009841,0.713136681922317,0.6840242808273574,0.7258664356085003,0.6086449853225624,0.7345574483858972,0.5758399232926705,0.6484111933369359,0.7268810638740407,0.5641259890637962,0.6666536405106225,0.6779361803375705,0.6289644760761348,0.7369143454924137,0.7973098880612891,0.664544703569876,0.5533136130036113,0.6694662448637619,0.7422427158483759,0.6414222988699433,0.6951985592773662,0.7610820340888593,0.7129118336107285,0.6614512426669953,0.6692498764881281,0.634753514447203,0.6961487178799746,0.7596089951422592,0.6646538671356074,0.7081475205800213,0.6396056254782436,0.6296874811027156
boy,0.7454038685288009,0.7351963433403645,0.1614092577064017,0.5868749019504782,0.5843213931321979,0.7464408675870832,0.6806890222296493,0.6869674157077564,0.6921630588643113,0.7199342074192863,0.6046078000868003,0.0,0.6485148135378763,0.6625210678684508,0.7144492741131304,0.6345827067170908,0.6846771649101218,0.655899081545974,0.7360669700381682,0.6373025394206119,0.735733077935934,0.5680690021165513,0.7370193932159814,0.6194929968372642,0.7795674860468873,0.6748431774333523,0.6418584896662732,0.6042171035495391,0.7154682355282282,0.6063514149623672,0.7526731541659654,0.6617807160958995,0.47164059319717455,0.5768918227291807,0.6702895515795784,0.032469097373070466,0.6765967580385743,0.5666909881431366,0.6323049859269559,0.7422836418752111,0.6088289778101372,0.6779901879261545,0.6766372546185133,0.6899709122332858,0.6026628046111289,0.5801409121737857,0.18181768503351303,0.5640713614534578,0.6810134153816527,0.7021234396512755,0.6159227412270041,0.7513273799916355,0.5617620778102228,0.7865800162098328,0.8064424828379058,0.5254911089210482,0.6712337129074093,0.6884212548696694,0.6440120103526745,0.5503001788320216,0.6340284308064664,0.6762032308132646,0.8100295046093409,0.6335296227105177,0.6017752859554011,0.5656293508256617,0.6363113825765943,0.6797812602392133,0.7178727817349766,0.6851228366032478,0.7817727093148394,0.6680680820526977,0.5786820400477456,0.708492524991466,0.599826968001152,0.6153564480380003,0.6575279659599529,0.6718709951989128,0.7718899475078462,0.6637456323740138,0.588957440377305,0.6675650261867301,0.8248116900458285,0.7744791420144519,0.615043571463629,0.6275731591261826,0.7480739563466821,0.5836620604290936,0.6931470848860618,0.6751886818280739,0.6496835746125917,0.6675841564354262,0.7888586437300139,0.6767474471329473,0.7204175425627652,0.7404845925036851,0.5490747429510775,0.6580668218725427,0.19394354656777346,0.7566413523071978
bridge,0.8486927712737817,0.8037794803401365,0.7358386609330383,0.6395954786459066,0.6194609379433171,0.6974209065308189,0.7258074232637212,0.7529669826944335,0.745160025270885,0.6944984807090993,0.7454449308861795,0.6485148135378763,0.0,0.5441185933221031,0.7309114939337316,0.6407945057563296,0.7271759118402392,0.4090022926098237,0.6881429147801715,0.6922683891978341,0.7715124289473131,0.7372302228619914,0.773129557478472,0.48492331601710625,0.8333326632814743,0.6704620099981335,0.6774431373041603,0.5580036331050797,0.800163846551972,0.6445037005949901,0.6952852892351902,0.6545588614841016,0.5911031780900129,0.4573893276490336,0.7245051879765693,0.6438413628051003,0.7901911042293752,0.41780095110641235,0.6882179284150811,0.7312498872866904,0.6590573314417862,0.754548420563614,0.7126219145816002,0.7760580809334028,0.6430621559909394,0.6645326608858988,0.593869516011746,0.4906432862931621,0.7711347137402748,0.5558466947536547,0.7127625945588898,0.7831596386683289,0.47856879442759237,0.8698572183048017,0.8286732583226796,0.5561234598878773,0.5997347406481442,0.7914522861522664,0.589165349038021,0.464349400114378,0.4764654140922159,0.793545377523955,0.8486847622373892,0.7020892564660295,0.7202540227208586,0.6673666267604526,0.6900357675194511,0.745927040482885,0.5001462517393466,0.5233747554312878,0.8334820926640429,0.44846110898512526,0.5872945558490845,0.7109379047038109,0.6668764499325043,0.6950984127137603,0.4074474771551684,0.7383275386576529,0.7902263049778826,0.7190065651352072,0.6313335866012274,0.4898860148598507,0.8718157900558492,0.8781368104500046,0.6339843157354093,0.483684166094161,0.7465600088368192,0.6306094279868499,0.7239486254180711,0.5688783616100248,0.38822802393771483,0.7020352427490361,0.805354734061838,0.6698599274084995,0.7143527556431472,0.6440655624530562,0.42518027838383754,0.7092020841952689,0.6570203805809985,0.8011765031036124
bus,0.8219365625453601,0.8008916759653297,0.7092367815160248,0.6855792386592989,0.7068554404437895,0.6809315310023274,0.7478442413670685,0.7356859633417665,0.6940042795262512,0.7094955871883081,0.7249595127619864,0.6625210678684508,0.5441185933221031,0.0,0.735478689262913,0.6989734955457416,0.6859822466108587,0.5577329577617476,0.7524782930163862,0.6438532297615563,0.8056854604722037,0.7410802263248963,0.8107227121922198,0.6705374436435825,0.8344138420514913,0.6847010815467702,0.7351168325754727,0.6765841900676796,0.7698127602328814,0.676616509728701,0.8303975962176731,0.6523206175511909,0.6957164663347388,0.6316928460260584,0.7760365390224153,0.6791076318442948,0.760688597117723,0.5070276761582553,0.6984019842773399,0.6999171933314378,0.716571823985308,0.6261712955719831,0.7391896116969455,0.7785975897573472,0.7100535333825684,0.730388569121299,0.645467341066648,0.5719188029657558,0.6462866327477842,0.6832068059979346,0.7218269429569601,0.8093221016356237,0.5660662403639759,0.8520177719390163,0.8078407726670065,0.6926386133937685,0.6638970565318548,0.7625400961796706,0.3202082965273114,0.578079761310738,0.6493769145352226,0.7619712756430477,0.8218872843092169,0.7048902144949617,0.7279659787045942,0.6723537850412347,0.7208323417516861,0.8098613720367716,0.6022295850002704,0.7012217171056447,0.825664632466864,0.6988119179495059,0.6944876215981508,0.7945804930795667,0.7058871434271285,0.7028735322905246,0.5948094922777377,0.7753382483366166,0.8234724594460748,0.7568912509026098,0.7101273072230054,0.18329876789755473,0.8267130471999955,0.8132556554241008,0.7098959136026061,0.5355335152519184,0.7173375993658704,0.60601439060412,0.7754545232391619,0.47611009442868435,0.3497453191886307,0.7804494595399172,0.7769471714675563,0.7406641733986754,0.7025388751023238,0.7957022382375771,0.5678255000874644,0.7424786582742063,0.7221593374611646,0.8145680270657267
butterfly,0.8302949650792844,0.6630698667929777,0.757731382442571,0.6373318461256623,0.5549512907624995,0.8435669948666001,0.43347226309265563,0.49568900718330733,0.7199280073096681,0.8266543950507403,0.6716694716495883,0.7144492741131304,0.7309114939337316,0.735478689262913,0.0,0.6644784350654871,0.8076725674082035,0.7062918865935339,0.4372916965530117,0.6385720147773558,0.8756591696250401,0.7154618906620713,0.7637869400008125,0.6795411791092787,0.7116448611857051,0.8292316572452552,0.5966025919851268,0.5812095142458926,0.7856786448598124,0.6220806795602214,0.7661048492903546,0.6645798427468321,0.558055287033542,0.6221173843554684,0.6747344724829092,0.7151225459514181,0.7504168280456893,0.6696038523551133,0.6389030073921967,0.8435806194524034,0.7220504444316758,0.7724675966511592,0.6236868327685882,0.6903470129838908,0.5784292444550794,0.5219727625439945,0.694851729168416,0.6688128510503841,0.7193002575421488,0.7050684040618658,0.5967901056336662,0.6605028525015647,0.6910819718886463,0.8426128149913216,0.6798575422746416,0.5403766667363822,0.6688123617965498,0.7289015928000244,0.714504153215549,0.6297038455745214,0.6606212374067474,0.7277687239688058,0.6443959670577715,0.6066987095812255,0.6581979563051934,0.5895039109490567,0.6392660119179951,0.6125148224463335,0.7243520146771081,0.7108682309999017,0.6522656117352683,0.7353020747165144,0.6174855631571367,0.7484931909945849,0.5129457718242331,0.5345740139290112,0.7157194178602676,0.6142971231198886,0.6547113671814473,0.5343559633883659,0.549217223413266,0.7185804454951776,0.709631247104396,0.7649033907588652,0.7758198130892497,0.6938144138149835,0.8466283167044657,0.7419090909724687,0.6041754261572432,0.7370830306632761,0.6485599487648404,0.6321508440382941,0.6368737856460469,0.6374720622842235,0.7993554011747518,0.7234754675179695,0.6367180161657494,0.7225820113702233,0.7381940678384611,0.6898368543947265
camel,0.8203206507584327,0.7768275502876636,0.7037661447194175,0.4389148238242351,0.4469154475904277,0.7824105909769979,0.6784491899746955,0.6897015055550142,0.7173741554390041,0.7515524184186424,0.6876820962848164,0.6345827067170908,0.6407945057563296,0.6989734955457416,0.6644784350654871,0.0,0.8038011579272217,0.5371401832704262,0.7008042789854895,0.3697535374416905,0.7985333219630941,0.61664742537678,0.7937184394142568,0.6665413483467456,0.7841536368629207,0.7331000163737963,0.6031278666516121,0.5154489900372208,0.7443444034545901,0.39188956382845685,0.7481962136650386,0.4201672285978594,0.5401941889738047,0.5967580250409694,0.5883184342049637,0.63264490207758,0.6945077043927321,0.60673698402546,0.39877860036057544,0.8647471811330809,0.6864158488338419,0.8005484775143201,0.5511236265042805,0.47184336684084716,0.5670500207726125,0.5904167275468146,0.6079504289244919,0.5636465667697426,0.6751130634048612,0.6126050388216808,0.5878692481254499,0.7275279160512144,0.5340041868899141,0.8298801754346246,0.7960263674257837,0.41779740488476946,0.582310020881932,0.6676835989137786,0.61027285767282,0.5340261788891596,0.5492821550854696,0.7572683479993537,0.7830422732169453,0.593816423004795,0.5900176071156977,0.5239907778801138,0.5689546323457725,0.6879970479885515,0.6932763083706912,0.6951226592509929,0.7659968875250722,0.7041102333449574,0.4557215582576952,0.7695556295235697,0.5803136547624984,0.6131396984872817,0.6565183098465791,0.6599934357158509,0.7183219996851035,0.6675553975698989,0.5084259458189233,0.6890237047537089,0.8140306138362776,0.8374680111472856,0.7097523494560858,0.5534659681331813,0.7612562294935628,0.7177438491274504,0.5888228539384317,0.6032455905910685,0.609184663048645,0.7316220548904313,0.7595098340499288,0.6074628202181533,0.7459922800416963,0.7357188202739391,0.5257898504920276,0.5980073562052804,0.632008371408692,0.7282442704583512
can,0.7326454226016351,0.7685876106247811,0.7390862456733776,0.7668491868442272,0.7485513201221763,0.8127085684959927,0.7368854703107333,0.6883722075951177,0.7559954662038096,0.3556664435827097,0.5211216645595497,0.6846771649101218,0.7271759118402392,0.6859822466108587,0.8076725674082035,0.8038011579272217,0.0,0.718462164369039,0.7627466487254466,0.7502422769596345,0.7736966988620942,0.8142172839170839,0.6676395537023947,0.768175122116436,0.765082414975538,0.7418044376572572,0.7163487657504131,0.7387401223710914,0.614233427839395,0.7491120269532292,0.8456521235754225,0.7727219741308972,0.7025620292352835,0.7560751717032383,0.7647947924740972,0.7047453993257973,0.7586864103506055,0.7589747430134854,0.753399500764342,0.7480568055538939,0.6015125273350475,0.7704767228121225,0.7610733312897444,0.7968065295624496,0.7380667724344134,0.6564487590255994,0.6754287093391034,0.780189586272021,0.7472492799388029,0.7864412790068451,0.694470196887848,0.8091468480952045,0.8031384457839423,0.7699584404935405,0.8895729778281682,0.7099945375397289,0.8403258279314518,0.7028802995638861,0.7046943317789318,0.7841450812567393,0.7689294232733612,0.6223856862780097,0.8532430211301221,0.7249240936405519,0.7260179762496705,0.6916778310848339,0.7187033734837811,0.7861952204358076,0.8194915787711774,0.7150466616350868,0.8238213488056078,0.7795629117927446,0.7169216229923128,0.8125771757789084,0.7089523914161899,0.7568135159973396,0.7129720646921736,0.7365322318635628,0.7909458360403858,0.7401759599922125,0.7142639485523786,0.7079093911578977,0.8533839247566407,0.7445439483348553,0.6810075451471467,0.7852138465144456,0.7142090573589936,0.6484975313367177,0.7297906276129764,0.7583185640722947,0.7214535036958212,0.7135067742590555,0.8184905003586587,0.8195363938874555,0.7035509116058,0.8229135679250441,0.7696371162606717,0.7215059776330287,0.705215696610472,0.7603056469580745
castle,0.842033457970134,0.8133509173002019,0.7118123440108426,0.6244603796388102,0.6354634058752302,0.7359324784536037,0.6939255786838309,0.7089569650470394,0.7406261398409971,0.6955138364690207,0.7453437307102638,0.655899081545974,0.4090022926098237,0.5577329577617476,0.7062918865935339,0.5371401832704262,0.718462164369039,0.0,0.7152720632998494,0.5924597480752185,0.8508935220195144,0.7213838285153035,0.8025117216008374,0.5202163312822579,0.8042679565661897,0.6691220367832262,0.6965754920464178,0.5864360621489333,0.7868040199209412,0.6109108084424606,0.7589869812409971,0.615066451884298,0.6253293421432664,0.49244437439499067,0.725727653377111,0.660554213362498,0.7540379561022746,0.3391402982821742,0.6206266959364639,0.7741579284490185,0.7009640395977601,0.7426055844489154,0.6718349779488734,0.6920574341503791,0.6288277091865162,0.6898098879156129,0.6176032115372676,0.4263304122367768,0.709729226277356,0.5374130287846384,0.669892818554268,0.7320796095906482,0.4006592163580486,0.8257187936930006,0.7840093961067729,0.5821722295250915,0.5739167375769085,0.7528018740334047,0.5789049835072704,0.42903041853658774,0.47341487636900714,0.7873907069785431,0.7980853507094998,0.6526578187191512,0.6789564894165151,0.6379422907196299,0.6802523599320442,0.7081480936451373,0.5373690979298744,0.5858027596657474,0.7798007553588193,0.577629590143638,0.6094650127296299,0.7634995105257902,0.6318051887438937,0.6959400499628924,0.4484730120907713,0.7253742641868466,0.724687074207423,0.6965772699675854,0.6036791950039355,0.5311154732296574,0.7960276749239816,0.8304138427241627,0.6929026837890244,0.5440462850049768,0.7676441396067517,0.6920404335261849,0.7102477487483188,0.5979305579791425,0.4881129554212288,0.7347762386530448,0.7661416714926138,0.6829507590764271,0.6912621182979106,0.7640008598948987,0.4078696362239129,0.671377079111409,0.6829795403136585,0.7568432129419197
caterpillar,0.8180320319457787,0.6691204016900594,0.7580390379449582,0.6783962078811868,0.5668771710673808,0.8535317400331521,0.5015367098263216,0.5116378280272667,0.8034782447750883,0.7337867706260786,0.6943407703428253,0.7360669700381682,0.6881429147801715,0.7524782930163862,0.4372916965530117,0.7008042789854895,0.7627466487254466,0.7152720632998494,0.0,0.7400929991775549,0.871619036139101,0.6962770444873636,0.782948071227423,0.6683615286009912,0.7283534392769224,0.8385930224945347,0.6153084735460859,0.5048537708087066,0.8000724968703732,0.5626531169207472,0.763718905728589,0.7048980841363162,0.5976969771445653,0.5951508537566823,0.7162607839318837,0.7284436477426777,0.752126644460346,0.6966817758984873,0.6436964143200746,0.8398682352689439,0.7595540709804314,0.7636353787104286,0.645913538926503,0.7354447455684925,0.4232101842804784,0.4931218418352801,0.6972251563829552,0.6982154673302554,0.8234203929664898,0.7217117692493366,0.5887878183463975,0.6478019549733778,0.711493283962183,0.8541402300618709,0.7499625763756426,0.5369484712857107,0.6348809953776269,0.6916151886527726,0.7782083633618955,0.6330183128662522,0.6647008479415842,0.7279740162200987,0.7338885316626764,0.5741593651804588,0.6592596580308414,0.6219828279046564,0.6551543024957107,0.6661748030277098,0.7307303796586437,0.629022880233135,0.7462674077698073,0.715232046253985,0.6104360444308782,0.7351704221552955,0.503208608196591,0.5969958377183509,0.7075244916602177,0.524642145005168,0.49931189439571866,0.5301529174919217,0.521293547552662,0.7531193098453215,0.7265893174773714,0.7318164184948737,0.7703279513286101,0.6685590261998108,0.8415676144493756,0.7685944497278369,0.6615677376062927,0.7358000234945592,0.6726714812047864,0.6076864037153253,0.7153564079548238,0.634577773823252,0.8022341978005516,0.7423214264259803,0.6105901106327013,0.7110352928959918,0.7275504247304669,0.4822163203938069
cattle,0.7914139649967715,0.757955742294765,0.7197545509465432,0.38658001017711796,0.5050999128187446,0.818752364935573,0.6643504428813216,0.6281830638273914,0.7517830838088997,0.8216268769650638,0.6851199558131498,0.6373025394206119,0.6922683891978341,0.6438532297615563,0.6385720147773558,0.3697535374416905,0.7502422769596345,0.5924597480752185,0.7400929991775549,0.0,0.8307920918966665,0.5836539524311772,0.8116476410308936,0.6759286372916535,0.6987173512830724,0.7325684329160267,0.6282952127202023,0.5856047113734264,0.7440342527794703,0.5226957608361826,0.7937990257010196,0.4479842740994393,0.5814103177155616,0.5911302932885084,0.5464203249195947,0.6483925364576961,0.632609922424662,0.6070006868136802,0.4755125824949099,0.831788806532643,0.741000687140149,0.8087087574631766,0.5522947836423227,0.48510914112029513,0.6775331174327897,0.6412442198896033,0.6098580868065803,0.5609130756202323,0.7236233051381598,0.6650899542754869,0.5996439827389677,0.7555731122878311,0.5372739157595612,0.8503573540422775,0.7589076276448052,0.5225844451164781,0.7266141390977021,0.7540342496331809,0.6206420461819349,0.5844043974415283,0.5621555302337313,0.7636963651155059,0.7435705527985247,0.6272754093777413,0.579430204884589,0.49074504482304593,0.5970363204652895,0.7062915173227858,0.6709423973814957,0.7421856404377327,0.7284898996253286,0.7080693569933103,0.5587731852737492,0.7978687320169288,0.5842399312544606,0.5566422630207006,0.7063266473270654,0.6934873959581603,0.7882001449595044,0.65328318778062,0.5606004460348002,0.6825525341835761,0.7975775598279586,0.7917000123508386,0.734506184326222,0.6468321806014146,0.8131173719594715,0.7592641823136043,0.5323949625993334,0.6590204276637583,0.614839544162425,0.7564840521142281,0.7269881760354409,0.6818946343899601,0.758629540976952,0.7398558809229964,0.5482115338527592,0.5994268444098124,0.6624768852591237,0.7929559204226312
chair,0.8067373608412499,0.8257202285745306,0.7809718365429037,0.8278679235325345,0.8213950178398687,0.6143220052189913,0.8347028475055116,0.7695682754589555,0.7543808367208175,0.7105618421239088,0.6931447364698465,0.735733077935934,0.7715124289473131,0.8056854604722037,0.8756591696250401,0.7985333219630941,0.7736966988620942,0.8508935220195144,0.871619036139101,0.8307920918966665,0.0,0.8929844412739169,0.7311628473487233,0.900754522483477,0.7797886453105252,0.4608114936134591,0.7318554709112655,0.8349861541404597,0.6990294213753918,0.6933365874075874,0.8293602319204636,0.8514605750174356,0.791202284401865,0.8280609693057892,0.7818795183534122,0.7726075972026885,0.8396376465319578,0.8049546765419483,0.7644044673024726,0.8213853536928879,0.6486737685573185,0.6538608842963043,0.8017675035626879,0.8554975560648378,0.749909697456012,0.7727604146322038,0.7731077562375939,0.7734685253879688,0.7821171451610534,0.926133279955902,0.7965736413697131,0.7915355924980776,0.791679542796613,0.8481564788575768,0.8482807766013956,0.7689737314363597,0.8395751050530914,0.7749248818880952,0.7666544523546132,0.8245723418502657,0.87620386625576,0.7384784455513667,0.9040630199796207,0.8421820012630514,0.8306876829588263,0.7980404392103461,0.7873118805110435,0.8475952136876372,0.8982879532054027,0.8663311368245807,0.8900241385536867,0.8891508071399727,0.8067986924954155,0.8497072812345078,0.8172596200686023,0.8345488013008631,0.8358372889813183,0.8323822506267025,0.8866411797751661,0.8042159525873978,0.7948369687171651,0.8645334181305802,0.8959332536142879,0.8817625495764547,0.4467778883843122,0.8343667019463004,0.7211123273255078,0.6739495026044019,0.8092339273567499,0.7850797994181782,0.9100956533570502,0.775498472475926,0.8666223652615102,0.8110858065919879,0.6601198938588022,0.8236588625407847,0.8070570006671687,0.7989109120410933,0.7484642948841089,0.8375384401132574
chimpanzee,0.7844469125654622,0.7689694888799441,0.6284697846856484,0.37837287803801023,0.4703282054440655,0.8264792172111997,0.7091136769711707,0.6972123852068121,0.8245604514874633,0.8230970377076798,0.7024150574652628,0.5680690021165513,0.7372302228619914,0.7410802263248963,0.7154618906620713,0.61664742537678,0.8142172839170839,0.7213838285153035,0.6962770444873636,0.5836539524311772,0.8929844412739169,0.0,0.8077748929236102,0.7515725609554449,0.7910767672850332,0.7900534173470591,0.6451664499541426,0.5601656423466155,0.8225080294484672,0.6082388755363908,0.7881206434409664,0.4832898581814774,0.6296228121830336,0.6726447260357089,0.7046309034310445,0.5770735200907535,0.6697190394682723,0.6817656634930541,0.6542233247986755,0.8701493920782934,0.7615360209105898,0.8185830901422402,0.6425988255922078,0.5467841791958226,0.643104700880896,0.6201865860732225,0.5534676221420527,0.7112501318541855,0.7745005768638823,0.7475709955917527,0.5941876208069332,0.7519702134940103,0.6949200785958138,0.8071950846466106,0.8489013111407218,0.46453304926984484,0.7431363402119032,0.75484929893302,0.770575484773262,0.6768353230613396,0.7217618900564482,0.7808287542318566,0.8186802348094906,0.5823341655984278,0.519266483315334,0.6101306516234294,0.5400310629460348,0.7239360956085578,0.7851817474273739,0.7826376418320321,0.808615548904379,0.764348381680579,0.5113653209251372,0.7639487486936363,0.5349451526356592,0.5550647718362169,0.7621931490688696,0.6581642489807684,0.7006151349118993,0.7337920678075402,0.5350043539869003,0.7568314382554019,0.8872130224052971,0.7607376616511115,0.7948828385374216,0.6718413771226073,0.7738175610904565,0.7634722440881623,0.636212786469962,0.735130053702918,0.709604835678312,0.7597391551488896,0.8137979771437888,0.6923787857503103,0.8074759803315216,0.7463244964024137,0.6651667440699132,0.6455504481338858,0.5659858137624746,0.7820584496306964
clock,0.7282143418575553,0.7972666201097514,0.786520441683422,0.7892975719999067,0.7797449184552883,0.7993624370098847,0.7576921465803265,0.6973932038227375,0.6937636449573346,0.7296455640808198,0.5540880326337415,0.7370193932159814,0.773129557478472,0.8107227121922198,0.7637869400008125,0.7937184394142568,0.6676395537023947,0.8025117216008374,0.782948071227423,0.8116476410308936,0.7311628473487233,0.8077748929236102,0.0,0.818627799808763,0.7845138887318254,0.730967146629443,0.7083701497309579,0.774997033353295,0.7212345952306674,0.7146515641087987,0.865695423809675,0.8325015519245142,0.6770549474665872,0.8067269385382062,0.8008854590369221,0.7414532703818449,0.8010184850798227,0.7539684630688561,0.7833836666104674,0.7784355889212842,0.6006627541572189,0.7530872870964613,0.7889236252360988,0.8078975276861152,0.7012496888918325,0.6796378860662471,0.7008765399661752,0.8051327671313406,0.7102476869732071,0.841596440203962,0.7462790346734143,0.7936248640637589,0.7941288853473564,0.7027971385728774,0.8734406053200893,0.729080166465779,0.7806882691405714,0.7122556636453546,0.7778908333696037,0.7919531660884032,0.8033317976679802,0.4668438860073634,0.8486271246032056,0.8017247364682629,0.7556229742017343,0.7240275292424732,0.7621274214613115,0.7797718127005853,0.8486170132490756,0.7945373537970637,0.8118656765392013,0.8226363146063631,0.7709443117812744,0.8087657837993297,0.7690768500818422,0.7980594690843477,0.8170406180554151,0.7272234747185544,0.7152225492025399,0.7033850657989932,0.7240204998097202,0.8279138911045716,0.8629453208846662,0.7705826230891525,0.7068486884381009,0.7659935684487829,0.6286600452905092,0.5594042948665243,0.7558301018455226,0.8001375876720427,0.8327963943471381,0.71057506835944,0.8471183692575094,0.8015691442426445,0.6730909959176383,0.8476490925976132,0.8057512987938924,0.7586495533288815,0.695761380047971,0.7210612559101958
cloud,0.7921998147204257,0.7951754139424808,0.692714042356247,0.6678458283224313,0.6202204631515407,0.8307556849228189,0.7067132289477651,0.7144117262737462,0.7836409562201615,0.7952288356526156,0.6854323621107723,0.6194929968372642,0.48492331601710625,0.6705374436435825,0.6795411791092787,0.6665413483467456,0.768175122116436,0.5202163312822579,0.6683615286009912,0.6759286372916535,0.900754522483477,0.7515725609554449,0.818627799808763,0.0,0.8368136093815983,0.7448956032461614,0.7256941912320396,0.5596211930718281,0.7575805126234083,0.6742441693028425,0.6392021718868479,0.6405114330001659,0.562013986390371,0.3987286309020033,0.7679870510139015,0.6092860430641744,0.8179119935720316,0.4894650114204544,0.683914097091939,0.7240843856065085,0.6598247212219444,0.8270939716190413,0.7383987540637977,0.7625400650384111,0.6885256192961788,0.6609083286723412,0.5731961939273553,0.4422494030983737,0.7995989438648149,0.27484693133698723,0.6964917618970101,0.7589616505519021,0.41201595936929714,0.8124322679437372,0.8619253749795905,0.5460788984570718,0.48436332494543344,0.767727198576421,0.6630562331166188,0.3610978570028268,0.24887463504418794,0.7203993476214976,0.7662043173770317,0.6921084723065013,0.7538712894861627,0.655089859216829,0.7319723657070818,0.5581931424173758,0.5006529016485122,0.41420008076978665,0.7593346145812677,0.19760333867897528,0.5664903125311109,0.5863570304178642,0.608239927871418,0.6570274715784326,0.37754301336687823,0.7214845929739575,0.7805098783435557,0.6653115248218313,0.667872773181537,0.6714588964864425,0.7518152528403683,0.8440702748670071,0.7575942549489082,0.5932609238059032,0.8386166127541272,0.6806094476425975,0.7478757909705135,0.6901142646409288,0.557749338643816,0.7025614195735833,0.7744779864757714,0.6459699693718023,0.7663177254074802,0.5913961354289596,0.3869776809679564,0.7180012424959639,0.6198709387950073,0.6434527455647997
