pair_id,class_u,class_v,superclass_u,superclass_v,same_superclass,d_perc,d_sem,quadrant
1274,bus,spider,vehicles_1,non_insect_invertebrates,False,0.756891,0.6,Q3
1275,bus,squirrel,vehicles_1,small_mammals,False,0.710127,0.636364,Q4
1276,bus,streetcar,vehicles_1,vehicles_2,False,0.183299,0.3,Q1
1277,bus,sunflower,vehicles_1,flowers,False,0.826713,0.619048,Q2
1278,bus,sweet_pepper,vehicles_1,fruit_and_vegetables,False,0.813256,0.789474,Q2
1279,bus,table,vehicles_1,household_furniture,False,0.709896,0.866667,Q4
1280,bus,tank,vehicles_1,vehicles_2,False,0.535534,0.263158,Q1
1281,bus,telephone,vehicles_1,household_electrical_devices,False,0.717338,0.333333,Q3
1282,bus,television,vehicles_1,household_electrical_devices,False,0.606014,0.368421,Q1
1283,bus,tiger,vehicles_1,large_carnivores,False,0.775455,0.529412,Q3
1284,bus,tractor,vehicles_1,vehicles_2,False,0.47611,0.3,Q1
1285,bus,train,vehicles_1,vehicles_1,True,0.349745,0.111111,Q1
1286,bus,trout,vehicles_1,fish,False,0.780449,0.75,Q2
1287,bus,tulip,vehicles_1,flowers,False,0.776947,0.6,Q3
1288,bus,turtle,vehicles_1,reptiles,False,0.740664,0.473684,Q3
1289,bus,wardrobe,vehicles_1,household_furniture,False,0.702539,0.333333,Q1
1290,bus,whale,vehicles_1,aquatic_mammals,False,0.795702,0.555556,Q3
1291,bus,willow_tree,vehicles_1,trees,False,0.567826,0.6,Q1
1292,bus,wolf,vehicles_1,large_carnivores,False,0.742479,0.652174,Q2
1293,bus,woman,vehicles_1,people,False,0.722159,0.555556,Q3
1294,bus,worm,vehicles_1,non_insect_invertebrates,False,0.814568,0.555556,Q3
1295,butterfly,camel,insects,large_omnivores_and_herbivores,False,0.664478,0.461538,Q1
1296,butterfly,can,insects,food_containers,False,0.807673,0.6,Q3
1297,butterfly,castle,insects,large_man_made_outdoor_things,False,0.706292,0.636364,Q4
1298,butterfly,caterpillar,insects,insects,True,0.437292,0.333333,Q1
1299,butterfly,cattle,insects,large_omnivores_and_herbivores,False,0.638572,0.517241,Q1
1300,butterfly,chair,insects,household_furniture,False,0.875659,0.636364,Q2
1301,butterfly,chimpanzee,insects,large_omnivores_and_herbivores,False,0.715462,0.5,Q3
1302,butterfly,clock,insects,household_electrical_devices,False,0.763787,0.652174,Q2
1303,butterfly,cloud,insects,large_natural_outdoor_scenes,False,0.679541,0.789474,Q4
1304,butterfly,cockroach,insects,insects,True,0.711645,0.166667,Q1
1305,butterfly,couch,insects,household_furniture,False,0.829232,0.636364,Q2
1306,butterfly,crab,insects,non_insect_invertebrates,False,0.596603,0.25,Q1
1307,butterfly,crocodile,insects,reptiles,False,0.58121,0.44,Q1
1308,butterfly,cup,insects,food_containers,False,0.785679,0.6,Q3
1309,butterfly,dinosaur,insects,reptiles,False,0.622081,0.44,Q1
1310,butterfly,dolphin,insects,aquatic_mammals,False,0.766105,0.5,Q3
1311,butterfly,elephant,insects,large_omnivores_and_herbivores,False,0.66458,0.44,Q1
1312,butterfly,flatfish,insects,fish,False,0.558055,0.8,Q4
1313,butterfly,forest,insects,large_natural_outdoor_scenes,False,0.622117,0.888889,Q4
1314,butterfly,fox,insects,medium_mammals,False,0.674734,0.461538,Q1
1315,butterfly,girl,insects,people,False,0.715123,0.454545,Q3
1316,butterfly,hamster,insects,small_mammals,False,0.750417,0.44,Q3
1317,butterfly,house,insects,large_man_made_outdoor_things,False,0.669604,0.6,Q1
1318,butterfly,kangaroo,insects,large_omnivores_and_herbivores,False,0.638903,0.44,Q1
1319,butterfly,keyboard,insects,household_electrical_devices,False,0.843581,0.619048,Q2
1320,butterfly,lamp,insects,household_electrical_devices,False,0.72205,0.619048,Q2
1321,butterfly,lawn_mower,insects,vehicles_2,False,0.772468,0.636364,Q2
1322,butterfly,leopard,insects,large_carnivores,False,0.623687,0.818182,Q4
1323,butterfly,lion,insects,large_carnivores,False,0.690347,0.481481,Q1
1324,butterfly,lizard,insects,reptiles,False,0.578429,0.44,Q1
1325,butterfly,lobster,insects,non_insect_invertebrates,False,0.521973,0.8,Q4
1326,butterfly,man,insects,people,False,0.694852,0.428571,Q1
1327,butterfly,maple_tree,insects,trees,False,0.668813,0.8,Q4
1328,butterfly,motorcycle,insects,vehicles_1,False,0.7193,0.652174,Q2
1329,butterfly,mountain,insects,large_natural_outdoor_scenes,False,0.705068,0.666667,Q4
1330,butterfly,mouse,insects,small_mammals,False,0.59679,0.44,Q1
1331,butterfly,mushroom,insects,fruit_and_vegetables,False,0.660503,0.454545,Q1
1332,butterfly,oak_tree,insects,trees,False,0.691082,0.8,Q4
1333,butterfly,orange,insects,fruit_and_vegetables,False,0.842613,0.666667,Q2
1334,butterfly,orchid,insects,flowers,False,0.679858,0.5,Q1
1335,butterfly,otter,insects,aquatic_mammals,False,0.540377,0.818182,Q4
1336,butterfly,palm_tree,insects,trees,False,0.668812,0.789474,Q4
1337,butterfly,pear,insects,fruit_and_vegetables,False,0.728902,0.652174,Q2
1338,butterfly,pickup_truck,insects,vehicles_1,False,0.714504,0.652174,Q2
1339,butterfly,pine_tree,insects,trees,False,0.629704,0.52,Q1
1340,butterfly,plain,insects,large_natural_outdoor_scenes,False,0.660621,0.647059,Q4
1341,butterfly,plate,insects,food_containers,False,0.727769,0.636364,Q2
1342,butterfly,poppy,insects,flowers,False,0.644396,0.5,Q1
1343,butterfly,porcupine,insects,medium_mammals,False,0.606699,0.44,Q1
1344,butterfly,possum,insects,medium_mammals,False,0.658198,0.44,Q1
1345,butterfly,rabbit,insects,small_mammals,False,0.589504,0.461538,Q1
1346,butterfly,raccoon,insects,medium_mammals,False,0.639266,0.818182,Q4
1347,butterfly,ray,insects,fish,False,0.612515,0.9,Q4
1348,butterfly,road,insects,large_man_made_outdoor_things,False,0.724352,0.578947,Q3
1349,butterfly,rocket,insects,vehicles_2,False,0.710868,0.619048,Q4
1350,butterfly,rose,insects,flowers,False,0.652266,0.478261,Q1
1351,butterfly,sea,insects,large_natural_outdoor_scenes,False,0.735302,0.764706,Q2
1352,butterfly,seal,insects,aquatic_mammals,False,0.617486,0.461538,Q1
1353,butterfly,shark,insects,fish,False,0.748493,0.461538,Q3
1354,butterfly,shrew,insects,small_mammals,False,0.512946,0.478261,Q1
1355,butterfly,skunk,insects,medium_mammals,False,0.534574,0.454545,Q1
1356,butterfly,skyscraper,insects,large_man_made_outdoor_things,False,0.715719,0.6,Q3
1357,butterfly,snail,insects,non_insect_invertebrates,False,0.614297,0.304348,Q1
1358,butterfly,snake,insects,reptiles,False,0.654711,0.416667,Q1
1359,butterfly,spider,insects,non_insect_invertebrates,False,0.534356,0.217391,Q1
1360,butterfly,squirrel,insects,small_mammals,False,0.549217,0.44,Q1
1361,butterfly,streetcar,insects,vehicles_2,False,0.71858,0.636364,Q2
1362,butterfly,sunflower,insects,flowers,False,0.709631,0.5,Q1
1363,butterfly,sweet_pepper,insects,fruit_and_vegetables,False,0.764903,0.818182,Q2
1364,butterfly,table,insects,household_furniture,False,0.77582,0.888889,Q2
1365,butterfly,tank,insects,vehicles_2,False,0.693814,0.636364,Q4
1366,butterfly,telephone,insects,household_electrical_devices,False,0.846628,0.619048,Q2
1367,butterfly,television,insects,household_electrical_devices,False,0.741909,0.636364,Q2
1368,butterfly,tiger,insects,large_carnivores,False,0.604175,0.4,Q1
1369,butterfly,tractor,insects,vehicles_2,False,0.737083,0.636364,Q2
1370,butterfly,train,insects,vehicles_1,False,0.64856,0.619048,Q4
1371,butterfly,trout,insects,fish,False,0.632151,0.789474,Q4
1372,butterfly,tulip,insects,flowers,False,0.636874,0.478261,Q1
1373,butterfly,turtle,insects,reptiles,False,0.637472,0.636364,Q4
1374,butterfly,wardrobe,insects,household_furniture,False,0.799355,0.619048,Q2
1375,butterfly,whale,insects,aquatic_mammals,False,0.723475,0.428571,Q3
1376,butterfly,willow_tree,insects,trees,False,0.636718,0.478261,Q1
1377,butterfly,wolf,insects,large_carnivores,False,0.722582,0.461538,Q3
1378,butterfly,woman,insects,people,False,0.738194,0.428571,Q3
1379,butterfly,worm,insects,non_insect_invertebrates,False,0.689837,0.238095,Q1
1380,camel,can,large_omnivores_and_herbivores,food_containers,False,0.803801,0.636364,Q2
1381,camel,castle,large_omnivores_and_herbivores,large_man_made_outdoor_things,False,0.53714,0.666667,Q4
1382,camel,caterpillar,large_omnivores_and_herbivores,insects,False,0.700804,0.391304,Q1
1383,camel,cattle,large_omnivores_and_herbivores,large_omnivores_and_herbivores,True,0.369754,0.16129,Q1
1384,camel,chair,large_omnivores_and_herbivores,household_furniture,False,0.798533,0.666667,Q2
1385,camel,chimpanzee,large_omnivores_and_herbivores,large_omnivores_and_herbivores,True,0.616647,0.266667,Q1
1386,camel,clock,large_omnivores_and_herbivores,household_electrical_devices,False,0.793718,0.68,Q2
1387,camel,cloud,large_omnivores_and_herbivores,large_natural_outdoor_scenes,False,0.666541,0.809524,Q4
1388,camel,cockroach,large_omnivores_and_herbivores,insects,False,0.784154,0.461538,Q3
1389,camel,couch,large_omnivores_and_herbivores,household_furniture,False,0.7331,0.666667,Q2
1390,camel,crab,large_omnivores_and_herbivores,non_insect_invertebrates,False,0.603128,0.461538,Q1
1391,camel,crocodile,large_omnivores_and_herbivores,reptiles,False,0.515449,0.333333,Q1
1392,camel,cup,large_omnivores_and_herbivores,food_containers,False,0.744344,0.636364,Q2
1393,camel,dinosaur,large_omnivores_and_herbivores,reptiles,False,0.39189,0.333333,Q1
1394,camel,dolphin,large_omnivores_and_herbivores,aquatic_mammals,False,0.748196,0.266667,Q3
1395,camel,elephant,large_omnivores_and_herbivores,large_omnivores_and_herbivores,True,0.420167,0.185185,Q1
1396,camel,flatfish,large_omnivores_and_herbivores,fish,False,0.540194,0.818182,Q4
1397,camel,forest,large_omnivores_and_herbivores,large_natural_outdoor_scenes,False,0.596758,0.9,Q4
1398,camel,fox,large_omnivores_and_herbivores,medium_mammals,False,0.588318,0.214286,Q1
1399,camel,girl,large_omnivores_and_herbivores,people,False,0.632645,0.5,Q1
1400,camel,hamster,large_omnivores_and_herbivores,small_mammals,False,0.694508,0.185185,Q1
1401,camel,house,large_omnivores_and_herbivores,large_man_made_outdoor_things,False,0.606737,0.636364,Q4
1402,camel,kangaroo,large_omnivores_and_herbivores,large_omnivores_and_herbivores,True,0.398779,0.259259,Q1
1403,camel,keyboard,large_omnivores_and_herbivores,household_electrical_devices,False,0.864747,0.652174,Q2
1404,camel,lamp,large_omnivores_and_herbivores,household_electrical_devices,False,0.686416,0.652174,Q4
1405,camel,lawn_mower,large_omnivores_and_herbivores,vehicles_2,False,0.800548,0.666667,Q2
1406,camel,leopard,large_omnivores_and_herbivores,large_carnivores,False,0.551124,0.833333,Q4
1407,camel,lion,large_omnivores_and_herbivores,large_carnivores,False,0.471843,0.241379,Q1
1408,camel,lizard,large_omnivores_and_herbivores,reptiles,False,0.56705,0.333333,Q1
1409,camel,lobster,large_omnivores_and_herbivores,non_insect_invertebrates,False,0.590417,0.818182,Q4
1410,camel,man,large_omnivores_and_herbivores,people,False,0.60795,0.478261,Q1
1411,camel,maple_tree,large_omnivores_and_herbivores,trees,False,0.563647,0.818182,Q4
1412,camel,motorcycle,large_omnivores_and_herbivores,vehicles_1,False,0.675113,0.68,Q4
1413,camel,mountain,large_omnivores_and_herbivores,large_natural_outdoor_scenes,False,0.612605,0.7,Q4
1414,camel,mouse,large_omnivores_and_herbivores,small_mammals,False,0.587869,0.185185,Q1
1415,camel,mushroom,large_omnivores_and_herbivores,fruit_and_vegetables,False,0.727528,0.5,Q3
1416,camel,oak_tree,large_omnivores_and_herbivores,trees,False,0.534004,0.818182,Q4
1417,camel,orange,large_omnivores_and_herbivores,fruit_and_vegetables,False,0.82988,0.692308,Q2
1418,camel,orchid,large_omnivores_and_herbivores,flowers,False,0.796026,0.538462,Q3
1419,camel,otter,large_omnivores_and_herbivores,aquatic_mammals,False,0.417797,0.833333,Q4
1420,camel,palm_tree,large_omnivores_and_herbivores,trees,False,0.58231,0.809524,Q4
1421,camel,pear,large_omnivores_and_herbivores,fruit_and_vegetables,False,0.667684,0.68,Q4
1422,camel,pickup_truck,large_omnivores_and_herbivores,vehicles_1,False,0.610273,0.68,Q4
1423,camel,pine_tree,large_omnivores_and_herbivores,trees,False,0.534026,0.555556,Q1
1424,camel,plain,large_omnivores_and_herbivores,large_natural_outdoor_scenes,False,0.549282,0.684211,Q4
1425,camel,plate,large_omnivores_and_herbivores,food_containers,False,0.757268,0.666667,Q2
1426,camel,poppy,large_omnivores_and_herbivores,flowers,False,0.783042,0.538462,Q3
1427,camel,porcupine,large_omnivores_and_herbivores,medium_mammals,False,0.593816,0.185185,Q1
1428,camel,possum,large_omnivores_and_herbivores,medium_mammals,False,0.590018,0.259259,Q1
1429,camel,rabbit,large_omnivores_and_herbivores,small_mammals,False,0.523991,0.214286,Q1
1430,camel,raccoon,large_omnivores_and_herbivores,medium_mammals,False,0.568955,0.833333,Q4
1431,camel,ray,large_omnivores_and_herbivores,fish,False,0.687997,0.909091,Q4
1432,camel,road,large_omnivores_and_herbivores,large_man_made_outdoor_things,False,0.693276,0.619048,Q4
1433,camel,rocket,large_omnivores_and_herbivores,vehicles_2,False,0.695123,0.652174,Q4
1434,camel,rose,large_omnivores_and_herbivores,flowers,False,0.765997,0.52,Q3
1435,camel,sea,large_omnivores_and_herbivores,large_natural_outdoor_scenes,False,0.70411,0.789474,Q4
1436,camel,seal,large_omnivores_and_herbivores,aquatic_mammals,False,0.455722,0.214286,Q1
1437,camel,shark,large_omnivores_and_herbivores,fish,False,0.769556,0.357143,Q3
1438,camel,shrew,large_omnivores_and_herbivores,small_mammals,False,0.580314,0.52,Q1
1439,camel,skunk,large_omnivores_and_herbivores,medium_mammals,False,0.61314,0.5,Q1
1440,camel,skyscraper,large_omnivores_and_herbivores,large_man_made_outdoor_things,False,0.656518,0.636364,Q4
1441,camel,snail,large_omnivores_and_herbivores,non_insect_invertebrates,False,0.659993,0.44,Q1
1442,camel,snake,large_omnivores_and_herbivores,reptiles,False,0.718322,0.307692,Q3
1443,camel,spider,large_omnivores_and_herbivores,non_insect_invertebrates,False,0.667555,0.44,Q1
1444,camel,squirrel,large_omnivores_and_herbivores,small_mammals,False,0.508426,0.185185,Q1
1445,camel,streetcar,large_omnivores_and_herbivores,vehicles_2,False,0.689024,0.666667,Q4
1446,camel,sunflower,large_omnivores_and_herbivores,flowers,False,0.814031,0.538462,Q3
1447,camel,sweet_pepper,large_omnivores_and_herbivores,fruit_and_vegetables,False,0.837468,0.833333,Q2
1448,camel,table,large_omnivores_and_herbivores,household_furniture,False,0.709752,0.9,Q4
1449,camel,tank,large_omnivores_and_herbivores,vehicles_2,False,0.553466,0.666667,Q4
1450,camel,telephone,large_omnivores_and_herbivores,household_electrical_devices,False,0.761256,0.652174,Q2
1451,camel,television,large_omnivores_and_herbivores,household_electrical_devices,False,0.717744,0.666667,Q2
1452,camel,tiger,large_omnivores_and_herbivores,large_carnivores,False,0.588823,0.454545,Q1
1453,camel,tractor,large_omnivores_and_herbivores,vehicles_2,False,0.603246,0.666667,Q4
1454,camel,train,large_omnivores_and_herbivores,vehicles_1,False,0.609185,0.652174,Q4
1455,camel,trout,large_omnivores_and_herbivores,fish,False,0.731622,0.809524,Q2
1456,camel,tulip,large_omnivores_and_herbivores,flowers,False,0.75951,0.52,Q3
1457,camel,turtle,large_omnivores_and_herbivores,reptiles,False,0.607463,0.666667,Q4
1458,camel,wardrobe,large_omnivores_and_herbivores,household_furniture,False,0.745992,0.652174,Q2
1459,camel,whale,large_omnivores_and_herbivores,aquatic_mammals,False,0.735719,0.478261,Q3
1460,camel,willow_tree,large_omnivores_and_herbivores,trees,False,0.52579,0.52,Q1
1461,camel,wolf,large_omnivores_and_herbivores,large_carnivores,False,0.598007,0.214286,Q1
1462,camel,woman,large_omnivores_and_herbivores,people,False,0.632008,0.478261,Q1
1463,camel,worm,large_omnivores_and_herbivores,non_insect_invertebrates,False,0.728244,0.391304,Q3
1464,can,castle,food_containers,large_man_made_outdoor_things,False,0.718462,0.444444,Q3
1465,can,caterpillar,food_containers,insects,False,0.762747,0.529412,Q3
1466,can,cattle,food_containers,large_omnivores_and_herbivores,False,0.750242,0.68,Q2
1467,can,chair,food_containers,household_furniture,False,0.773697,0.333333,Q3
1468,can,chimpanzee,food_containers,large_omnivores_and_herbivores,False,0.814217,0.666667,Q2
1469,can,clock,food_containers,household_electrical_devices,False,0.66764,0.368421,Q1
1470,can,cloud,food_containers,large_natural_outdoor_scenes,False,0.768175,0.733333,Q2
1471,can,cockroach,food_containers,insects,False,0.765082,0.6,Q3
1472,can,couch,food_containers,household_furniture,False,0.741804,0.333333,Q3
1473,can,crab,food_containers,non_insect_invertebrates,False,0.716349,0.6,Q3
1474,can,crocodile,food_containers,reptiles,False,0.73874,0.619048,Q2
1475,can,cup,food_containers,food_containers,True,0.614233,0.125,Q1
1476,can,dinosaur,food_containers,reptiles,False,0.749112,0.619048,Q2
1477,can,dolphin,food_containers,aquatic_mammals,False,0.845652,0.666667,Q2
1478,can,elephant,food_containers,large_omnivores_and_herbivores,False,0.772722,0.619048,Q2
1479,can,flatfish,food_containers,fish,False,0.702562,0.75,Q4
1480,can,forest,food_containers,large_natural_outdoor_scenes,False,0.756075,0.857143,Q2
1481,can,fox,food_containers,medium_mammals,False,0.764795,0.636364,Q2
1482,can,girl,food_containers,people,False,0.704745,0.555556,Q1
1483,can,hamster,food_containers,small_mammals,False,0.758686,0.619048,Q2
1484,can,house,food_containers,large_man_made_outdoor_things,False,0.758975,0.375,Q3
1485,can,kangaroo,food_containers,large_omnivores_and_herbivores,False,0.7534,0.619048,Q2
1486,can,keyboard,food_containers,household_electrical_devices,False,0.748057,0.294118,Q3
1487,can,lamp,food_containers,household_electrical_devices,False,0.601513,0.294118,Q1
1488,can,lawn_mower,food_containers,vehicles_2,False,0.770477,0.333333,Q3
1489,can,leopard,food_containers,large_carnivores,False,0.761073,0.777778,Q2
1490,can,lion,food_containers,large_carnivores,False,0.796807,0.652174,Q2
1491,can,lizard,food_containers,reptiles,False,0.738067,0.619048,Q2
1492,can,lobster,food_containers,non_insect_invertebrates,False,0.656449,0.75,Q4
1493,can,man,food_containers,people,False,0.675429,0.529412,Q1
1494,can,maple_tree,food_containers,trees,False,0.78019,0.75,Q2
1495,can,motorcycle,food_containers,vehicles_1,False,0.747249,0.263158,Q3
1496,can,mountain,food_containers,large_natural_outdoor_scenes,False,0.786441,0.571429,Q3
1497,can,mouse,food_containers,small_mammals,False,0.69447,0.619048,Q4
1498,can,mushroom,food_containers,fruit_and_vegetables,False,0.809147,0.555556,Q3
